web_scraper_order,web_scraper_start_url,container_links,type chaussure,prix,adresse,image_lien
"1771882874-461","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3887647","Chaussures enfant","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5542655_uploaded_image1_1758784796.jpg"
"1771882879-462","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-3874870","Chaussures crocs","3 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3874877_uploaded_image1_1662993378.jpg"
"1771882884-463","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-3874877","Chaussures crocs","3 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3874877_uploaded_image1_1662993378.jpg"
"1771882887-464","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-3895663","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1771882890-465","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3897395","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1771882893-466","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3897399","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1771882896-467","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussure-enfants-3920803","Chaussures bébés et enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5758569_uploaded_image1_1770231833.jpg"
"1771882898-468","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3934730","Chaussures enfants","20 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg"
"1771882902-469","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3958985","Baskets enfant","20 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3958985_uploaded_image1_1668074060.jpg"
"1771882904-470","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-friperie-4000080","Baskets enfant friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000080_uploaded_image3_1670513440.jpeg"
"1771882907-471","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-4000084","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1771882911-472","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4002819","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1771882913-473","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4024385","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1771882916-474","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4002035","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1771882919-475","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-4038403","Chaussures crocs","6 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4038403_uploaded_image1_1673050094.jpg"
"1771882922-476","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4038506","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1771882925-477","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussure-jordan-enfant-4040246","Chaussure Jordan enfant","7 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4040246_uploaded_image1_1673189828.jpg"
"1771882929-478","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4040305","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1771882931-479","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4019759","Chaussures bébé et enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5758574_uploaded_image1_1770232202.jpg"
"1771882934-480","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-4060976","Pantoufles  enfants","2 500 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4632466_uploaded_image1_1709901740.jpg"
"1771882936-481","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4028219","Chaussures bébé et enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5758574_uploaded_image1_1770232202.jpg"
"1771882939-482","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4081818","Chaussures enfants","5 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_5584411_uploaded_image1_1761044461.jpg"
"1771882942-483","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059365","Chaussures enfant","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5542655_uploaded_image1_1758784796.jpg"
"1771882944-484","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059370","Chaussures enfant","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5542655_uploaded_image1_1758784796.jpg"
"1771882947-485","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059363","Chaussures enfant","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5542655_uploaded_image1_1758784796.jpg"
"1771882949-486","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4050259","Chaussures bébé et enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5758574_uploaded_image1_1770232202.jpg"
"1771882952-487","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4096757","Baskets enfant  Jordan","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg"
"1771882954-488","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/bottes-fourrees-fille-4110432","Bottes fourrées fille","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4110432_uploaded_image1_1677428890.jpg"
"1771882957-489","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4111498","Chaussures enfants","12 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4111498_uploaded_image1_1677508687.jpg"
"1771882960-490","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4139933","Chaussures enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5327025_uploaded_image1_1747213897.jpg"
"1771882962-491","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4139937","Chaussures enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5327025_uploaded_image1_1747213897.jpg"
"1771882965-492","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4139946","Chaussures enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5327025_uploaded_image1_1747213897.jpg"
"1771883003-493","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4124281","Chaussures bébé et enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5758574_uploaded_image1_1770232202.jpg"
"1771883006-494","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfant-4175703","Ballerines  enfant","7 500 CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4175703_uploaded_image1_1681413005.jpg"
"1771883010-495","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-4187241","","","",""
"1771883015-496","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165635","","","",""
"1771883017-497","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165645","","","",""
"1771883024-498","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-jordan-4201412","Baskets enfant  Jordan","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg"
"1771883027-499","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4173844","Chaussures enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg"
"1771883029-500","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4173847","Chaussures enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg"
"1771883032-501","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4287055","Chaussures enfants","500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5726987_uploaded_image2_1768721889.jpeg"
"1771883034-502","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4300380","Chaussures bébé et enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5758574_uploaded_image1_1770232202.jpg"
"1771883037-503","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4327769","Chaussures enfants","5 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_5584411_uploaded_image1_1761044461.jpg"
"1771883039-504","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-7-paires-4336733","Chaussures enfant - 7 paires","15 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg"
"1771883042-505","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","Baskets enfant","3 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg"
"1771883044-506","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","Chaussures enfants","5 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_5584411_uploaded_image1_1761044461.jpg"
"1771883047-507","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4361430","Chaussures enfant","20 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4361430_uploaded_image2_1693749843.jpeg"
"1771883049-508","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4367839","Chaussures enfant","28 000 CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4367839_uploaded_image2_1694130362.jpeg"
"1771883052-509","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4392112","Chaussures enfant","6 000 CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_4392112_uploaded_image1_1695751474.jpg"
"1771883054-510","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4394927","Chaussures enfants","5 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_5584411_uploaded_image1_1761044461.jpg"
"1771883057-511","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4396320","Chaussures bébés et enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5758569_uploaded_image1_1770231833.jpg"
